GEOID2,GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
290693606004,2.90694E+11,2015,3606.4,"Dunklin County, Missouri",1349,24.42,160,25.13,818,30996,86200,33.7,94.51,1.11,0.89,0.96,0,0,2.52,0,5,3,1.87,3.12,0,0,0
290693607001,2.90694E+11,2015,3607.1,"Dunklin County, Missouri",1521,7.86,82,8.42,,60893,158200,,93.36,1.18,2.37,0,0,0,3.09,0,1,1,1.22,1.22,0,0,0
290693607002,2.90694E+11,2015,3607.2,"Dunklin County, Missouri",748,33.95,147,61.39,615,37802,65000,41.9,70.05,29.95,0,0,0,0,0,0,5,4,2.73,3.41,0,0,0
290693607003,2.90694E+11,2015,3607.3,"Dunklin County, Missouri",829,4.93,188,41.26,620,36574,69800,25.7,89.26,8.44,0,0,0,0,2.29,0,11,8,4.26,5.86,0,0,0
290693607004,2.90694E+11,2015,3607.4,"Dunklin County, Missouri",599,0,112,23.35,740,43375,90400,19,95.66,0,3.34,0,0,0,1,0,3,3,2.67,2.67,0,0,0
290693608001,2.90694E+11,2015,3608.1,"Dunklin County, Missouri",1214,31.67,134,26.11,485,26250,59300,36.4,58.24,0,41.76,0,0,0,0,0,4,2,1.5,3,0,0,0
290693608002,2.90694E+11,2015,3608.2,"Dunklin County, Missouri",1122,19.72,193,28.05,344,29844,56000,31.6,81.28,0,18.72,0,0,0,0,0,0,0,0,0,0,0,0
290693609001,2.90694E+11,2015,3609.1,"Dunklin County, Missouri",714,8.41,45,7.79,,62431,82400,,96.92,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0
290693609002,2.90694E+11,2015,3609.2,"Dunklin County, Missouri",630,0,61,12.5,475,47250,62700,10,80.95,6.03,0,0,13.02,0,0,0,3,3,4.9,4.9,0,0,0
290693609003,2.90694E+11,2015,3609.3,"Dunklin County, Missouri",803,24.43,116,33.45,391,33750,72200,30.3,89.29,0,10.34,0.37,0,0,0,0,2,2,1.72,1.72,0,0,0
290693610001,2.90694E+11,2015,3610.1,"Dunklin County, Missouri",457,20.83,79,28.92,425,28750,61700,43.7,98.47,0,1.53,0,0,0,0,0,2,2,2.52,2.52,0,0,0
290693610002,2.90694E+11,2015,3610.2,"Dunklin County, Missouri",829,26.42,125,43.73,508,29375,40300,29.2,91.31,0,7.36,0,0.97,0,0.36,0,2,1,0.8,1.6,0,0,0
290693610003,2.90694E+11,2015,3610.3,"Dunklin County, Missouri",792,36.9,75,24.41,494,22679,44800,24.2,86.99,0,10.98,0,0,0,2.02,0,1,1,1.34,1.34,0,0,0
290718001001,2.90718E+11,2015,8001.1,"Franklin County, Missouri",2518,4.76,90,16.11,757,59048,423000,24.7,94.84,1.07,0.48,0,0,0,3.61,0,7,5,5.54,7.75,0,0,0
290718001002,2.90718E+11,2015,8001.2,"Franklin County, Missouri",2582,5.28,231,26.87,1109,53869,219500,27.9,96.86,0.85,0,0,0,0,2.29,0,47,33,14.29,20.35,0,0,0
290718001003,2.90718E+11,2015,8001.3,"Franklin County, Missouri",2367,16.08,126,11.27,868,41034,125400,50,100,0,0,0,0,0,0,0,18,17,13.47,14.27,0,0,0
290718001004,2.90718E+11,2015,8001.4,"Franklin County, Missouri",1695,2.63,69,9.4,,59301,231900,,87.85,0,8.5,0,0,0,3.66,0,0,0,0,0,0,0,0
290718002011,2.90718E+11,2015,8002.01.1,"Franklin County, Missouri",509,0,156,39.06,668,46325,133500,29.3,100,0,0,0,0,0,0,0,6,4,2.56,3.84,0,0,0
290718002012,2.90718E+11,2015,8002.01.2,"Franklin County, Missouri",664,0,116,40.43,434,36250,172300,41,89.91,0,0,0,0,0,10.09,0,4,3,2.59,3.45,0,0,0
290718002013,2.90718E+11,2015,8002.01.3,"Franklin County, Missouri",2006,21,240,39.61,746,40676,142800,23.1,85.94,11.22,0,1.15,0,0,1.69,0,4,3,1.25,1.67,0,0,0
290718002014,2.90718E+11,2015,8002.01.4,"Franklin County, Missouri",2029,24.91,395,54.5,689,42467,128800,24.5,85.41,3.55,10.3,0,0,0,0.74,0,11,7,1.77,2.78,0,0,0
290718002021,2.90718E+11,2015,8002.02.1,"Franklin County, Missouri",1966,0,84,8.79,,59043,155600,,99.59,0,0.41,0,0,0,0,0,8,6,7.14,9.52,0,0,0
290718002022,2.90718E+11,2015,8002.02.2,"Franklin County, Missouri",3811,2.98,179,13.67,926,72449,233000,21.9,94.83,0,1.76,0,2.41,0,1,0,5,1,0.56,2.79,0,0,0
290718003001,2.90718E+11,2015,8003.1,"Franklin County, Missouri",3005,6.63,244,23.45,542,66648,215800,25,98.7,0,0.13,0,0,0,0.5,0.67,14,7,2.87,5.75,0,0,0
290718003002,2.90718E+11,2015,8003.2,"Franklin County, Missouri",1553,5.14,127,8.57,1219,58370,142900,22.2,95.24,1.55,0.84,0,0,0,2.38,0,6,3,2.36,4.72,0,0,0
290718003003,2.90718E+11,2015,8003.3,"Franklin County, Missouri",1327,3.7,263,45.71,741,38750,139000,27,86.89,4.45,1.96,0,4.9,0,1.81,0,7,5,1.9,2.66,0,0,0
290718003004,2.90718E+11,2015,8003.4,"Franklin County, Missouri",1239,5.34,345,56.25,424,47321,121100,23,79.66,1.86,7.83,0,0,0,10.65,0,10,7,2.03,2.9,0,0,0
290718003005,2.90718E+11,2015,8003.5,"Franklin County, Missouri",757,9.03,129,69.86,535,26765,108500,27.7,95.9,0.66,0,0,0,0,3.43,0,7,6,4.65,5.43,0,0,0
290718004011,2.90718E+11,2015,8004.01.1,"Franklin County, Missouri",875,15.57,84,15.3,716,41250,117600,24.3,94.51,0,5.49,0,0,0,0,0,3,2,2.38,3.56,0,0,0
290718004012,2.90718E+11,2015,8004.01.2,"Franklin County, Missouri",1181,11.15,75,24.67,810,64653,130400,31.2,97.8,0,1.19,0.42,0,0,0.59,0,5,4,5.33,6.67,0,0,0
290718004013,2.90718E+11,2015,8004.01.3,"Franklin County, Missouri",1368,2.02,30,8.91,,87885,235800,,97.88,0,0,0,0,0,2.12,0,1,0,0,3.39,0,0,0
290718004014,2.90718E+11,2015,8004.01.4,"Franklin County, Missouri",942,5.29,129,34.15,767,43214,126200,23.2,77.92,0,16.45,1.17,0.96,0,3.5,0,1,1,0.77,0.77,0,0,0
290718004015,2.90718E+11,2015,8004.01.5,"Franklin County, Missouri",1073,1.66,44,10.83,1039,68409,191500,13.1,95.34,0,4.01,0,0,0,0.65,0,0,0,0,0,0,0,0
290718004021,2.90718E+11,2015,8004.02.1,"Franklin County, Missouri",1375,11.68,164,24.74,619,42500,144300,21.6,95.2,0,1.45,0,0,0,3.35,0,14,10,6.1,8.55,0,0,0
290718004022,2.90718E+11,2015,8004.02.2,"Franklin County, Missouri",1232,2.88,67,4.37,,46570,154500,,100,0,0,0,0,0,0,0,7,6,8.93,10.42,0,0,0
290718004023,2.90718E+11,2015,8004.02.3,"Franklin County, Missouri",1499,7.61,49,20.97,,64798,182300,,100,0,0,0,0,0,0,0,2,1,2.03,4.05,0,0,0
290718004024,2.90718E+11,2015,8004.02.4,"Franklin County, Missouri",2433,6.72,118,19.08,569,53750,168800,19.4,96.75,0,3.25,0,0,0,0,0,16,11,9.3,13.52,0,0,0
290718005001,2.90718E+11,2015,8005.1,"Franklin County, Missouri",1350,9.97,100,15.37,794,57688,141000,23.9,99.56,0,0.44,0,0,0,0,0,4,2,2,3.99,0,0,0
290718005002,2.90718E+11,2015,8005.2,"Franklin County, Missouri",1060,4.42,53,15.01,668,51406,132500,36.6,98.11,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0
290718005003,2.90718E+11,2015,8005.3,"Franklin County, Missouri",1137,5.02,44,8.35,728,41804,107500,41.1,99.74,0,0.26,0,0,0,0,0,1,1,2.28,2.28,0,0,0
290718005004,2.90718E+11,2015,8005.4,"Franklin County, Missouri",629,1.57,29,11.44,608,54375,166900,18.5,96.98,0,2.54,0,0,0,0.48,0,1,1,3.47,3.47,0,0,0
290718005005,2.90718E+11,2015,8005.5,"Franklin County, Missouri",1481,4.43,44,15.6,,66750,198900,,100,0,0,0,0,0,0,0,3,1,2.3,6.9,0,0,0
290718005006,2.90718E+11,2015,8005.6,"Franklin County, Missouri",1614,0,106,5.11,,63559,165200,,96.47,0,3.53,0,0,0,0,0,18,10,9.4,16.93,0,0,0
290718006011,2.90718E+11,2015,8006.01.1,"Franklin County, Missouri",1183,0,136,20.38,846,53571,160900,26.8,92.98,1.78,3.04,2.2,0,0,0,0,12,7,5.15,8.82,0,0,0
290718006012,2.90718E+11,2015,8006.01.2,"Franklin County, Missouri",1474,25.07,118,12.33,725,39174,80700,19.8,97.29,0.81,1.9,0,0,0,0,0,16,15,12.69,13.54,0,0,0
290718006013,2.90718E+11,2015,8006.01.3,"Franklin County, Missouri",1282,8.1,241,43.59,526,44074,148500,29.9,96.72,0,0,0,0,0,3.28,0,15,10,4.16,6.24,0,0,0
290718006014,2.90718E+11,2015,8006.01.4,"Franklin County, Missouri",3345,12.65,481,52.85,608,39375,117200,21.9,97.55,0.27,0.84,0,1.35,0,0,0,37,34,7.06,7.69,0,0,0
290718006021,2.90718E+11,2015,8006.02.1,"Franklin County, Missouri",2562,1.48,180,21.73,417,66875,189400,23.1,98.01,0,0.51,0.43,0,0,1.05,0,12,7,3.9,6.68,0,0,0
290718006022,2.90718E+11,2015,8006.02.2,"Franklin County, Missouri",680,14.29,61,13.44,772,40625,125400,50,90.44,6.47,0,0,3.09,0,0,0,4,4,6.54,6.54,0,0,0
290718006023,2.90718E+11,2015,8006.02.3,"Franklin County, Missouri",3044,6.02,374,24.13,631,45506,151800,33.7,98.59,0,1.41,0,0,0,0,0,14,9,2.41,3.74,0,0,0
290718006024,2.90718E+11,2015,8006.02.4,"Franklin County, Missouri",1972,4.66,108,9.41,950,69226,186400,50,94.02,0,0.66,0,4.06,0,1.27,0,17,11,10.17,15.72,0,0,0
290718007011,2.90718E+11,2015,8007.01.1,"Franklin County, Missouri",1232,8.73,121,13.64,578,46538,85700,35.6,95.94,2.76,1.3,0,0,0,0,0,17,13,10.76,14.07,0,0,0
290718007012,2.90718E+11,2015,8007.01.2,"Franklin County, Missouri",2008,12.14,355,58.64,721,34898,99000,22.2,92.33,3.34,2.64,0,0,0,1.69,0,19,13,3.66,5.35,0,0,0
290718007013,2.90718E+11,2015,8007.01.3,"Franklin County, Missouri",3138,11.21,326,29.87,694,42209,157400,39.9,92.1,4.53,2.84,0,0,0,0.54,0,28,17,5.22,8.6,0,0,0
290718007014,2.90718E+11,2015,8007.01.4,"Franklin County, Missouri",872,24.03,202,36.84,591,38858,118800,43.6,96.9,0.34,0.34,0,0,0,2.41,0,14,13,6.43,6.92,0,0,0
290718007021,2.90718E+11,2015,8007.02.1,"Franklin County, Missouri",3084,1.09,338,24.3,766,55959,147700,19,92.35,1.65,2.69,0,0,0,3.31,0,30,17,5.03,8.88,0,0,0
290718008001,2.90718E+11,2015,8008.1,"Franklin County, Missouri",584,14.88,57,5.42,,,164600,,94.52,5.48,0,0,0,0,0,0,4,3,5.31,7.08,0,0,0
290718008002,2.90718E+11,2015,8008.2,"Franklin County, Missouri",1127,4.22,88,18.85,929,52353,131400,26.7,94.85,4.17,0,0.98,0,0,0,0,4,2,2.27,4.54,0,0,0
290718008003,2.90718E+11,2015,8008.3,"Franklin County, Missouri",1250,14.13,49,22.01,,60298,151900,,96.32,3.68,0,0,0,0,0,0,9,6,12.37,18.56,0,0,0
290718008004,2.90718E+11,2015,8008.4,"Franklin County, Missouri",700,0,66,22.78,480,41792,140300,30.1,98.29,0,0,0,0,0,1.71,0,6,6,9.16,9.16,0,0,0
290718008005,2.90718E+11,2015,8008.5,"Franklin County, Missouri",1994,9.74,79,14.76,820,50186,125900,37.4,100,0,0,0,0,0,0,0,15,7,8.82,18.91,0,0,0
290718008006,2.90718E+11,2015,8008.6,"Franklin County, Missouri",1278,14.21,67,29.36,695,56705,170800,27.3,95.38,0,0,1.96,0.23,0,2.43,0,4,2,2.98,5.96,0,0,0
290718009011,2.90718E+11,2015,8009.01.1,"Franklin County, Missouri",1580,24.55,100,24.76,823,48750,136300,42.1,90.44,0,2.53,1.14,0,0,5.89,0,6,4,3.99,5.99,0,0,0
290718009012,2.90718E+11,2015,8009.01.2,"Franklin County, Missouri",1623,6.68,76,10.89,1006,53711,143900,31.8,98.89,0,1.11,0,0,0,0,0,3,3,3.94,3.94,0,0,0
290718009021,2.90718E+11,2015,8009.02.1,"Franklin County, Missouri",1631,3.15,269,35.29,441,52656,116700,28.5,99.75,0,0,0,0.25,0,0,0,18,10,3.72,6.69,0,0,0
290718009022,2.90718E+11,2015,8009.02.2,"Franklin County, Missouri",1933,13.6,262,36.58,618,25714,97100,37.5,90.02,1.29,0,0,8.69,0,0,0,11,9,3.44,4.2,0,0,0
290718009023,2.90718E+11,2015,8009.02.3,"Franklin County, Missouri",1635,22.15,250,46.24,712,36144,94800,24.4,97.98,0,0,2.02,0,0,0,0,24,15,6.01,9.61,0,0,0
290718009024,2.90718E+11,2015,8009.02.4,"Franklin County, Missouri",1353,18.97,341,40.83,646,35781,143900,29.3,96.6,0.37,0,0,0,0,1.92,1.11,44,33,9.67,12.89,0,0,0
290718010001,2.90718E+11,2015,8010.1,"Franklin County, Missouri",1034,5.93,34,33.88,,48276,81300,17.8,98.26,0,0,0,0,0,1.74,0,2,1,2.99,5.97,0,0,0
290718010002,2.90718E+11,2015,8010.2,"Franklin County, Missouri",518,9.25,58,9.65,571,41944,146900,17.1,97.3,0,0,0,0,0,2.7,0,4,3,5.14,6.86,0,0,0
290718010003,2.90718E+11,2015,8010.3,"Franklin County, Missouri",938,5.35,45,3.76,,56094,166800,,94.99,0,1.71,1.28,0,0,2.03,0,2,0,0,4.43,0,0,0
290718010004,2.90718E+11,2015,8010.4,"Franklin County, Missouri",1292,20.55,48,6.17,608,46797,98700,40.5,98.53,0,0,0,0,0,1.47,0,10,6,12.46,20.76,0,0,0
290718011011,2.90718E+11,2015,8011.01.1,"Franklin County, Missouri",1535,15.12,237,39.29,582,40536,112000,33.1,99.02,0,0.78,0,0,0,0.2,0,23,16,6.76,9.71,0,0,0
290718011012,2.90718E+11,2015,8011.01.2,"Franklin County, Missouri",705,16.48,118,52.98,734,27212,93000,44.1,99.57,0.43,0,0,0,0,0,0,17,6,5.08,14.39,0,0,0
290718011013,2.90718E+11,2015,8011.01.3,"Franklin County, Missouri",1197,26.44,294,54.51,608,22371,67200,29.8,88.3,2.67,8.27,0,0,0,0.75,0,35,27,9.19,11.92,0,0,0
290718011014,2.90718E+11,2015,8011.01.4,"Franklin County, Missouri",959,19.46,271,64.02,595,22059,80600,41.5,96.87,2.4,0,0,0,0,0.73,0,17,9,3.32,6.27,0,0,0
290718011021,2.90718E+11,2015,8011.02.1,"Franklin County, Missouri",3201,3.24,344,31.39,768,50065,142000,22.5,98.78,0,0,0,0,0,1.22,0,20,15,4.36,5.81,0,0,0
290718011022,2.90718E+11,2015,8011.02.2,"Franklin County, Missouri",608,20.69,30,6.52,,41786,162800,,98.03,0,1.97,0,0,0,0,0,1,1,3.37,3.37,0,0,0
290739601001,2.9074E+11,2015,9601.1,"Gasconade County, Missouri",999,5.86,109,24.9,531,34583,111900,36.9,94.59,2.8,0,0,1.1,0,1.5,0,2,2,1.83,1.83,0,0,0
290739601002,2.9074E+11,2015,9601.2,"Gasconade County, Missouri",933,12.7,120,50.37,710,38393,110100,25.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290739601003,2.9074E+11,2015,9601.3,"Gasconade County, Missouri",808,4.85,120,37.57,495,39722,121500,31.1,95.92,2.35,1.24,0,0,0,0.5,0,0,0,0,0,0,0,0
290739602001,2.9074E+11,2015,9602.1,"Gasconade County, Missouri",1005,1.67,60,11.9,529,58000,190800,30.8,98.71,0,0,0.9,0,0,0.4,0,1,1,1.67,1.67,0,0,0
290739602002,2.9074E+11,2015,9602.2,"Gasconade County, Missouri",906,15.22,48,15.54,950,35956,59900,14.7,97.9,0,0.55,0.11,0,0,1.43,0,0,0,0,0,0,0,0
290739603001,2.9074E+11,2015,9603.1,"Gasconade County, Missouri",1791,9.34,96,10.1,596,49283,154400,35.8,93.69,0,1.23,0,1.12,0,3.96,0,0,0,0,0,0,0,0
290739603002,2.9074E+11,2015,9603.2,"Gasconade County, Missouri",1232,3.33,57,6.17,750,56875,180600,31.7,97.16,0,0.08,2.76,0,0,0,0,1,1,1.74,1.74,0,0,0
290739604001,2.9074E+11,2015,9604.1,"Gasconade County, Missouri",1524,19.22,208,48.64,623,31576,75600,35.2,98.62,0,0,0.46,0,0,0.92,0,4,3,1.44,1.92,0,0,0
290739604002,2.9074E+11,2015,9604.2,"Gasconade County, Missouri",1509,18.95,244,29.62,498,36481,101300,50,98.01,0.73,0.4,0.46,0,0,0.4,0,3,2,0.82,1.23,0,0,0
290739605001,2.9074E+11,2015,9605.1,"Gasconade County, Missouri",1150,5.69,102,24.61,907,48382,163800,30.9,97.57,0,0.87,0,1.04,0,0.52,0,0,0,0,0,0,0,0
290739605002,2.9074E+11,2015,9605.2,"Gasconade County, Missouri",1050,33.09,127,35.09,538,29865,,48.6,86.29,0,11.14,0,0,0,2.57,0,2,1,0.79,1.57,0,0,0
290739605003,2.9074E+11,2015,9605.3,"Gasconade County, Missouri",964,11.11,78,25.72,594,46164,162500,50,98.44,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0
290739605004,2.9074E+11,2015,9605.4,"Gasconade County, Missouri",1077,1.59,30,8.79,528,57179,140900,12.8,98.51,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0
290770001001,2.9077E+11,2015,1.1,"Greene County, Missouri",1014,11.63,614,95.44,381,15972,68000,24.6,87.67,5.52,4.54,0.3,0.69,0,1.28,0,28,9,1.47,4.56,0,0,0
290770001002,2.9077E+11,2015,1.2,"Greene County, Missouri",622,20.59,308,100,625,16979,,37.1,72.83,10.93,7.07,0,6.59,0,2.57,0,6,4,1.3,1.95,0,0,0
290770002001,2.9077E+11,2015,2.1,"Greene County, Missouri",2925,0,513,97.58,523,9500,,50,82.94,8.03,1.16,0,6.56,0,1.3,0,16,12,2.34,3.12,0,0,0
290770002002,2.9077E+11,2015,2.2,"Greene County, Missouri",1507,54.05,303,97.43,532,4818,,50,71.6,10.22,3.05,1.33,11.48,0,2.32,0,1,0,0,0.33,0,0,0
290770003001,2.9077E+11,2015,3.1,"Greene County, Missouri",499,8.51,215,60.59,906,27083,115400,50,84.57,0,11.42,0,0,0,4.01,0,0,0,0,0,0,0,0
290770003002,2.9077E+11,2015,3.2,"Greene County, Missouri",732,6.12,74,31.39,861,55588,143200,23.9,88.11,0,11.89,0,0,0,0,0,1,0,0,1.35,0,0,0
290770003003,2.9077E+11,2015,3.3,"Greene County, Missouri",1308,2.61,178,33.09,782,39875,124000,34.2,96.1,0,2.14,1.76,0,0,0,0,8,1,0.56,4.5,0,0,0
290770003004,2.9077E+11,2015,3.4,"Greene County, Missouri",500,0,152,38.81,721,39570,133800,23.3,98.4,1.6,0,0,0,0,0,0,4,3,1.98,2.64,0,0,0
290770004001,2.9077E+11,2015,4.1,"Greene County, Missouri",822,48.73,233,64.01,763,,73900,50,71.05,6.08,22.87,0,0,0,0,0,15,6,2.58,6.44,0,0,0
290770004002,2.9077E+11,2015,4.2,"Greene County, Missouri",988,40.47,251,35.86,784,29033,100600,50,77.02,0,0.1,0,14.98,0,7.89,0,24,11,4.39,9.57,0,0,0
290770004003,2.9077E+11,2015,4.3,"Greene County, Missouri",2135,41.13,895,87.03,748,13872,87700,50,82.81,8.71,8.24,0.23,0,0,0,0,23,11,1.23,2.57,0,0,0
290770005011,2.9077E+11,2015,5.01.1,"Greene County, Missouri",1048,31.84,402,81.9,534,22636,59200,32.3,80.34,3.91,4.68,0,0,0,11.07,0,32,18,4.48,7.96,0,0,0
290770005012,2.9077E+11,2015,5.01.2,"Greene County, Missouri",1337,43.17,328,71.31,654,26304,54100,36.4,86.24,5.98,2.54,2.17,0,0,3.07,0,39,18,5.49,11.88,0,0,0
290770005021,2.9077E+11,2015,5.02.1,"Greene County, Missouri",1276,36.89,526,88.28,534,15505,62900,40.6,64.11,6.9,10.5,4.47,14.03,0,0,0,36,20,3.8,6.85,0,0,0
290770005022,2.9077E+11,2015,5.02.2,"Greene County, Missouri",416,28.85,215,76.12,560,13262,56300,44.2,68.99,14.42,11.54,0,0,0,5.05,0,30,19,8.83,13.94,0,0,0
290770005023,2.9077E+11,2015,5.02.3,"Greene County, Missouri",889,23.57,183,67.92,608,27619,65500,21.1,68.95,24.07,0,0.67,0,0,6.3,0,33,19,10.41,18.08,0,0,0
290770005024,2.9077E+11,2015,5.02.4,"Greene County, Missouri",1045,41.13,664,96.97,560,12246,,30.9,78.66,6.99,5.93,1.24,0,0,7.18,0,38,17,2.56,5.73,0,0,0
290770006001,2.9077E+11,2015,6.1,"Greene County, Missouri",528,15.18,157,52.76,893,39219,65800,31.5,58.71,19.7,21.02,0.57,0,0,0,0,18,8,5.11,11.49,0,0,0
290770006002,2.9077E+11,2015,6.2,"Greene County, Missouri",883,18.98,246,80.12,626,27684,63900,26.9,88.67,4.42,2.49,0,0,0,4.42,0,28,18,7.31,11.37,0,0,0
290770006003,2.9077E+11,2015,6.3,"Greene County, Missouri",1245,9.27,333,71.54,660,22969,52100,36.5,93.9,3.29,1.04,0,0,0,1.77,0,45,25,7.52,13.53,0,0,0
290770007001,2.9077E+11,2015,7.1,"Greene County, Missouri",793,29.05,232,68.56,548,28125,94300,43.4,73.39,17.91,0,0,3.03,0,5.67,0,22,12,5.18,9.5,0,0,0
290770007002,2.9077E+11,2015,7.2,"Greene County, Missouri",1098,31.56,324,75.46,561,27266,61100,27.9,78.96,18.67,1.28,0,0,0,1.09,0,38,24,7.42,11.74,0,0,0
290770007003,2.9077E+11,2015,7.3,"Greene County, Missouri",2488,2.98,334,79.57,766,21771,176900,38.5,82.23,9.32,3.26,0.64,2.93,0,1.61,0,6,4,1.2,1.8,0,0,0
290770008001,2.9077E+11,2015,8.1,"Greene County, Missouri",1459,16.19,430,59.76,602,28902,65600,30.8,83.69,10.35,4.32,0,0.55,0,1.1,0,39,23,5.35,9.08,0,0,0
290770008002,2.9077E+11,2015,8.2,"Greene County, Missouri",1767,23.45,201,51.53,726,29508,62700,33.9,84.15,4.87,4.41,0.28,1.75,0,2.94,1.58,22,8,3.99,10.96,0,0,0
290770009001,2.9077E+11,2015,9.1,"Greene County, Missouri",623,0,153,51.61,703,36699,78300,25.5,98.07,0,0,0,1.93,0,0,0,8,6,3.92,5.22,0,0,0
290770009002,2.9077E+11,2015,9.2,"Greene County, Missouri",709,0,196,39.16,679,42941,111800,18,91.82,0,6.21,0,0,0,1.97,0,19,14,7.16,9.72,0,0,0
290770009003,2.9077E+11,2015,9.3,"Greene County, Missouri",1807,8.81,317,57.82,688,45268,164700,33.7,90.15,3.43,0,0,6.42,0,0,0,8,7,2.21,2.52,0,0,0
290770009004,2.9077E+11,2015,9.4,"Greene County, Missouri",1961,31.82,1018,88.64,651,18157,250000,39.2,72.21,5.56,5.25,0,16.62,0,0.36,0,21,13,1.28,2.06,0,0,0
290770010001,2.9077E+11,2015,10.1,"Greene County, Missouri",1166,6.76,81,27.85,984,57031,217500,31.3,97.68,0,0,1.2,1.11,0,0,0,3,2,2.47,3.7,0,0,0
290770010002,2.9077E+11,2015,10.2,"Greene County, Missouri",954,4.59,275,34.05,788,49167,98600,31.9,94.44,1.89,3.67,0,0,0,0,0,6,4,1.45,2.18,0,0,0
290770011001,2.9077E+11,2015,11.1,"Greene County, Missouri",1170,7.43,373,74.24,641,33990,79300,24.4,86.15,0,3.33,9.15,0,0,1.37,0,18,5,1.34,4.83,0,0,0
290770011002,2.9077E+11,2015,11.2,"Greene County, Missouri",843,7.35,313,66.59,547,37340,98400,24.7,87.19,11.51,0.71,0,0,0,0.59,0,25,13,4.16,7.99,0,0,0
290770011003,2.9077E+11,2015,11.3,"Greene County, Missouri",1553,16.51,288,56.88,774,40060,97600,22.9,90.21,1.16,1.09,1.48,0,2.77,3.28,0,23,13,4.51,7.98,0,0,0
290770012001,2.9077E+11,2015,12.1,"Greene County, Missouri",761,12.94,215,40.11,807,32870,101300,30.9,96.85,0,0,0,1.58,0,1.58,0,13,8,3.72,6.04,0,0,0
290770012002,2.9077E+11,2015,12.2,"Greene County, Missouri",1759,5.74,297,46.21,949,37132,98900,31.2,80.33,7.79,7.56,1.14,0,0,3.18,0,9,5,1.69,3.03,0,0,0
290770012003,2.9077E+11,2015,12.3,"Greene County, Missouri",1400,12.61,245,55.37,716,33395,115700,33.4,82.14,1.71,13.57,0.43,0,0,2.14,0,19,11,4.49,7.76,0,0,0
290770013011,2.9077E+11,2015,13.01.1,"Greene County, Missouri",1169,18.24,208,44.88,776,37885,103700,28.8,91.45,0.68,6.67,0,1.2,0,0,0,7,6,2.88,3.36,0,0,0
290770013012,2.9077E+11,2015,13.01.2,"Greene County, Missouri",977,10.8,297,66.67,681,31215,103100,42.3,93.14,1.54,4.81,0,0,0,0.51,0,6,3,1.01,2.02,0,0,0
290770013021,2.9077E+11,2015,13.02.1,"Greene County, Missouri",727,0,360,74.74,750,37500,137200,31.4,93.81,2.06,0.55,0.55,0,0,3.03,0,24,17,4.72,6.67,0,0,0
290770013022,2.9077E+11,2015,13.02.2,"Greene County, Missouri",706,28.9,246,68.65,484,23553,122100,29.6,97.31,0.57,0,0,0,0,2.12,0,21,4,1.63,8.55,0,0,0
290770013023,2.9077E+11,2015,13.02.3,"Greene County, Missouri",894,34.19,344,93.19,558,25294,111400,28,71.03,7.05,18.01,0,0.67,0,3.24,0,35,5,1.45,10.18,0,0,0
290770014001,2.9077E+11,2015,14.1,"Greene County, Missouri",2833,26.32,1341,85,663,26885,106100,38.9,79.1,3.21,7.24,0.56,2.75,1.24,5.89,0,18,8,0.6,1.34,0,0,0
290770014002,2.9077E+11,2015,14.2,"Greene County, Missouri",1908,7.78,690,63.48,709,32788,105100,30.9,83.86,1.57,9.64,0,0,0,4.93,0,25,8,1.16,3.62,0,0,0
290770015001,2.9077E+11,2015,15.1,"Greene County, Missouri",2507,40.26,305,41.18,741,31220,96500,40.7,75.47,2.31,11.57,0,7.78,2.87,0,0,20,11,3.61,6.56,0,0,0
290770015002,2.9077E+11,2015,15.2,"Greene County, Missouri",1548,9.73,323,23.54,755,44500,104700,25.4,87.92,10.14,0.9,0,0,0,1.03,0,10,5,1.55,3.1,0,0,0
290770015003,2.9077E+11,2015,15.3,"Greene County, Missouri",1484,0,106,8.02,837,46786,116800,36.1,69.81,0,0,0,28.98,0,1.21,0,1,0,0,0.95,0,0,0
290770017001,2.9077E+11,2015,17.1,"Greene County, Missouri",834,28.19,190,55.07,651,30069,76400,38.8,83.21,14.03,2.76,0,0,0,0,0,16,9,4.75,8.44,0,0,0
290770017002,2.9077E+11,2015,17.2,"Greene County, Missouri",1253,14.77,386,50.09,569,19943,74300,41.4,88.99,1.68,2.47,0,0,0,5.99,0.88,22,8,2.08,5.71,0,0,0
290770017003,2.9077E+11,2015,17.3,"Greene County, Missouri",993,40.08,228,59.56,672,26833,90600,29.1,79.15,0.91,14.2,0,0.6,0.5,4.63,0,24,16,7.01,10.51,0,0,0
290770018001,2.9077E+11,2015,18.1,"Greene County, Missouri",816,24.24,234,48.29,489,22500,55800,27.6,84.68,10.05,1.72,0.98,0,0,2.57,0,50,28,11.99,21.41,0,0,0
